WH_capacity_size,num_refill_req_l3m,transport_issue_l1y,Competitor_in_mkt,retail_shop_num,distributor_num,flood_impacted,flood_proof,electric_supply,dist_from_hub,workers_num,storage_issue_reported_l3m,temp_reg_mach,approved_wh_govt_certificate,wh_breakdown_l3m,govt_check_l3m,product_wg_ton,wh_age,Location_Urban,Zone_North,Zone_South,Zone_West,Regional_Zone_Zone 2,Regional_Zone_Zone 3,Regional_Zone_Zone 4,Regional_Zone_Zone 5,Regional_Zone_Zone 6,Owner_Type_Company Owned,Owner_Type_Rented
2,4,1,1,5259,57,0,0,1,209,22.0,23,0,4,4,26,27097,14.0,0,0,1,0,0,0,1,0,0,0,1
1,0,1,5,3721,26,0,0,1,181,30.0,8,0,4,3,9,9061,14.0,0,0,1,0,0,0,0,0,1,0,1
1,1,0,3,4180,69,0,0,0,271,19.0,31,0,2,3,31,42112,14.0,0,1,0,0,0,0,0,0,0,1,0
1,8,0,3,4674,39,0,0,1,200,48.0,18,0,2,6,21,23079,14.0,0,0,0,1,0,0,0,0,0,1,0
2,4,0,3,5362,36,0,1,1,104,40.0,14,1,3,5,27,18065,10.0,0,1,0,0,0,1,0,0,0,0,1
3,4,0,4,4129,55,0,0,1,166,20.0,6,0,2,2,28,8066,4.0,0,1,0,0,0,0,0,0,1,1,0
2,7,0,2,4346,34,0,0,1,201,25.0,23,0,2,3,27,29125,14.0,0,0,1,0,0,1,0,0,0,1,0
3,0,5,2,4802,27,0,0,1,189,29.0,0,0,6,0,14,4108,14.0,0,1,0,0,0,0,0,1,0,0,1
3,0,3,6,3350,34,0,0,0,133,15.0,20,0,3,4,23,23064,14.0,0,1,0,0,0,0,0,0,1,0,1
3,0,1,4,4232,70,0,0,0,215,20.0,6,0,1,2,29,8115,14.0,0,1,0,0,0,0,0,0,1,0,1
3,8,0,3,4252,63,0,0,1,205,35.0,24,1,5,6,23,33081,22.0,0,1,0,0,0,0,0,0,1,0,1
2,0,0,3,4803,35,0,0,0,101,27.0,11,0,2,3,12,16131,14.0,0,0,1,0,1,0,0,0,0,1,0
2,4,0,3,5549,64,0,0,0,78,28.0,22,0,5,5,26,29095,17.0,0,0,0,1,0,0,1,0,0,1,0
2,3,1,1,4424,41,0,0,1,179,30.0,31,1,2,6,26,41080,21.0,0,0,1,0,0,0,1,0,0,1,0
1,7,0,2,6011,22,0,0,1,152,37.0,0,0,6,0,31,13098,0.0,0,0,1,0,0,0,0,0,0,1,0
2,8,3,3,4407,22,0,0,1,213,28.0,20,0,3,6,12,23061,14.0,0,0,1,0,1,0,0,0,0,0,1
3,4,0,4,6096,36,0,0,1,129,21.0,24,1,2,2,14,32138,12.0,0,1,0,0,0,0,0,1,0,0,1
2,8,0,5,5631,30,0,0,1,219,35.0,7,1,5,3,26,10092,3.0,0,0,0,1,0,0,1,0,0,1,0
2,6,1,2,4837,17,0,0,0,128,35.0,21,1,1,5,32,28133,14.0,0,0,1,0,1,0,0,0,0,1,0
2,4,0,5,5912,56,0,0,0,118,22.0,15,1,3,3,11,19064,9.0,0,0,0,1,0,0,1,0,0,0,1
1,5,1,3,6037,44,0,0,0,185,32.0,13,0,4,1,3,15067,10.0,0,1,0,0,0,0,0,0,0,0,1
3,3,0,4,3819,69,0,0,1,136,35.0,4,0,2,2,24,5056,14.0,0,0,0,1,0,0,0,1,0,0,1
3,8,2,3,4610,17,1,0,1,108,24.0,6,1,1,2,10,9103,14.0,0,0,1,0,0,0,0,1,0,1,0
1,0,1,4,4247,28,0,0,1,75,29.0,14,0,3,5,21,17068,14.0,0,0,1,0,0,0,0,0,0,1,0
2,8,3,4,7089,18,0,0,1,155,29.0,14,1,1,3,26,18148,14.0,0,0,0,0,0,0,1,0,0,1,0
2,3,1,2,4401,53,0,0,0,59,27.0,16,0,2,2,19,20103,14.0,0,0,1,0,0,1,0,0,0,1,0
1,7,0,3,4744,60,0,0,1,117,40.0,20,0,4,2,30,23065,14.0,0,0,0,1,0,0,0,0,0,1,0
2,6,3,4,6883,26,0,1,0,181,25.0,0,0,6,0,26,3077,14.0,0,1,0,0,0,0,1,0,0,1,0
3,7,3,2,4686,33,0,0,1,80,35.0,21,0,3,4,28,24071,14.0,1,1,0,0,0,0,0,0,1,1,0
3,7,0,3,6244,67,0,0,0,258,19.0,5,1,1,3,14,7127,5.0,0,0,1,0,0,0,0,1,0,0,1
3,3,1,2,5102,18,0,0,1,78,19.0,13,1,1,2,29,18084,14.0,0,0,1,0,0,0,0,0,1,0,1
3,6,4,5,6891,52,0,0,1,269,20.0,20,0,4,2,25,23120,14.0,1,0,1,0,0,0,0,1,0,1,0
2,0,1,4,5650,23,1,0,1,257,34.0,20,0,3,5,26,23118,14.0,0,1,0,0,0,0,1,0,0,1,0
2,3,0,2,4795,38,1,1,1,76,24.0,26,1,5,6,11,34150,22.0,0,0,0,1,0,0,1,0,0,1,0
3,5,0,3,4243,16,0,0,1,236,29.0,20,0,5,6,14,25116,16.0,0,0,0,1,0,0,0,1,0,1,0
3,1,1,4,3744,21,1,0,1,74,33.0,21,1,5,6,25,28125,14.0,0,0,1,0,0,0,0,1,0,1,0
2,7,0,2,4470,54,1,0,1,87,32.0,10,1,3,2,22,12117,10.0,0,0,1,0,1,0,0,0,0,1,0
2,0,2,4,5542,63,0,0,1,100,25.0,38,0,1,2,27,50100,14.0,0,0,1,0,0,1,0,0,0,1,0
2,4,0,2,5894,32,0,0,1,271,51.0,31,0,2,4,27,42057,23.0,1,1,0,0,0,1,0,0,0,1,0
2,0,1,3,4320,28,1,0,1,120,28.0,11,0,2,1,12,14123,14.0,0,1,0,0,1,0,0,0,0,0,1
3,4,1,3,5153,25,0,0,0,65,17.0,0,0,6,0,23,3130,14.0,0,1,0,0,0,0,0,0,1,1,0
3,1,5,2,4783,28,0,0,1,188,28.0,16,0,1,3,28,21099,14.0,0,1,0,0,0,0,0,0,1,0,1
2,5,0,1,3453,43,0,0,0,271,32.0,0,0,6,0,27,3101,14.0,0,1,0,0,0,1,0,0,0,1,0
2,0,1,2,7466,68,0,0,1,235,34.0,29,0,4,4,32,35058,14.0,0,0,1,0,1,0,0,0,0,0,1
3,5,4,5,4923,16,1,0,1,204,22.0,15,1,3,4,24,18063,18.0,0,1,0,0,0,0,0,1,0,0,1
3,6,0,4,4457,65,0,0,1,67,36.0,32,0,2,4,28,43083,20.0,0,1,0,0,0,0,0,0,1,1,0
1,7,0,3,4851,55,0,0,0,206,23.0,7,0,3,2,21,9148,2.0,0,0,1,0,0,0,0,0,0,0,1
3,2,2,2,5180,49,0,0,0,170,18.0,6,0,2,3,6,8072,14.0,0,0,0,1,0,0,0,0,1,0,1
2,8,0,6,3290,67,0,0,1,172,28.0,28,0,2,3,19,38147,20.0,0,0,0,1,0,1,0,0,0,0,1
3,5,0,2,4341,55,0,0,1,198,32.0,11,0,2,4,10,14134,7.0,0,0,1,0,0,0,0,1,0,1,0
3,0,0,3,8798,69,1,1,1,56,42.0,0,0,6,0,23,3075,14.0,0,1,0,0,0,0,0,0,1,1,0
1,6,2,3,4702,27,0,0,1,87,36.0,26,0,4,5,2,31106,16.0,0,0,1,0,0,0,0,0,1,0,1
1,1,0,4,5353,64,0,0,1,106,32.0,25,0,2,6,2,32095,14.0,0,0,1,0,0,0,0,0,1,1,0
3,1,4,2,4798,63,0,0,0,149,23.0,6,0,1,4,23,8056,14.0,0,1,0,0,0,0,0,0,1,1,0
1,1,1,5,4636,50,1,0,1,256,43.0,25,1,1,2,9,33115,14.0,0,0,1,0,0,0,0,0,1,1,0
3,5,0,2,6424,30,0,0,1,118,39.0,5,0,3,5,23,5121,5.0,0,1,0,0,0,0,0,0,1,1,0
3,5,2,3,5007,20,0,0,0,262,15.0,20,0,2,6,28,26080,22.0,0,1,0,0,0,0,0,0,1,0,1
2,4,5,4,4127,60,0,0,1,117,28.0,9,1,5,4,12,11146,14.0,0,0,0,1,1,0,0,0,0,0,1
2,1,1,2,6060,26,0,0,1,262,29.0,11,0,3,6,19,12128,14.0,0,0,1,0,0,1,0,0,0,0,1
2,4,0,6,4194,44,0,0,1,148,25.0,34,0,2,5,11,44074,25.0,0,0,0,1,0,0,1,0,0,1,0
3,1,3,4,4128,70,0,0,0,248,27.0,25,0,3,4,23,28091,14.0,0,0,0,1,0,0,0,0,1,0,1
2,6,0,4,4985,24,0,0,1,177,31.0,0,0,6,0,26,8122,0.0,0,1,0,0,0,0,1,0,0,1,0
1,0,0,4,4302,56,0,0,1,182,44.0,21,0,4,5,9,25146,14.0,0,0,0,1,0,0,0,0,1,0,1
2,4,0,2,4241,54,0,0,0,142,17.0,15,0,5,6,26,21072,9.0,0,0,1,0,0,0,1,0,0,0,1
3,2,0,4,4058,40,0,0,1,61,24.0,13,0,3,1,23,16142,14.0,0,1,0,0,0,0,0,0,1,1,0
1,6,0,3,4632,64,0,1,0,244,25.0,23,0,3,6,21,26074,16.0,0,0,1,0,0,0,0,0,0,1,0
2,1,0,2,5417,54,0,0,1,111,25.0,26,0,3,5,12,32081,14.0,0,0,1,0,1,0,0,0,0,1,0
2,8,1,3,3761,34,0,0,1,193,27.0,6,0,5,2,1,8120,3.0,0,1,0,0,1,0,0,0,0,1,0
3,7,1,2,5068,65,0,0,1,268,38.0,17,1,1,4,17,23078,21.0,0,1,0,0,0,0,0,1,0,0,1
1,2,1,4,3984,35,1,0,0,92,24.0,10,0,3,3,8,11094,14.0,0,1,0,0,0,0,0,0,1,1,0
1,3,0,3,6328,64,1,0,1,66,37.0,0,0,6,0,30,5150,1.0,0,1,0,0,0,0,0,0,0,0,1
1,5,1,4,2820,18,0,0,1,271,26.0,25,1,1,5,21,33150,14.0,0,0,0,1,0,0,0,0,0,1,0
2,4,0,3,5041,63,0,0,0,182,14.0,8,0,5,1,26,11088,1.0,0,1,0,0,0,0,1,0,0,0,1
1,7,0,3,4602,31,0,0,1,95,33.0,7,0,3,2,2,8126,7.0,0,0,1,0,0,0,0,0,1,1,0
2,3,0,3,4260,38,0,0,1,75,25.0,23,1,1,3,26,30145,14.0,0,0,1,0,0,0,1,0,0,0,1
3,7,0,4,4652,64,0,0,0,151,18.0,16,0,3,4,28,20138,11.0,0,1,0,0,0,0,0,0,1,0,1
2,8,0,3,4853,70,0,0,0,57,23.0,27,0,2,3,11,36070,21.0,0,0,0,1,0,0,1,0,0,1,0
3,0,0,2,4090,30,0,0,1,270,24.0,25,0,3,4,24,31134,14.0,0,1,0,0,0,0,0,1,0,0,1
1,0,4,2,3604,40,0,0,1,225,24.0,21,0,3,6,9,24111,14.0,0,0,1,0,0,0,0,0,1,1,0
2,3,0,2,5804,20,0,0,0,187,34.0,22,1,1,2,26,32115,26.0,0,0,0,1,0,0,1,0,0,0,1
2,3,0,3,4367,32,1,0,1,153,42.0,6,0,5,2,26,8144,6.0,0,0,0,1,0,0,1,0,0,1,0
2,7,1,4,5923,32,0,0,1,108,39.0,19,1,4,4,32,23097,18.0,0,0,1,0,1,0,0,0,0,1,0
3,1,0,3,5439,37,0,0,1,126,21.0,0,0,6,0,23,5064,14.0,0,0,0,1,0,0,0,0,1,1,0
3,6,0,3,5170,47,0,0,0,60,21.0,0,0,6,0,23,13133,1.0,0,0,0,1,0,0,0,0,1,1,0
3,1,1,2,4863,29,0,0,0,65,32.0,12,0,2,4,6,17132,14.0,0,1,0,0,0,0,0,0,1,1,0
2,6,0,4,6705,29,1,0,1,244,28.0,20,1,5,6,26,29080,10.0,0,0,0,1,0,0,1,0,0,1,0
3,8,1,3,4767,32,0,0,0,131,24.0,5,0,2,2,29,7121,14.0,0,1,0,0,0,0,0,0,1,1,0
1,4,0,4,4896,70,1,1,1,170,31.0,29,0,2,4,3,39088,24.0,0,1,0,0,0,0,0,0,0,0,1
3,0,0,4,5770,66,0,0,1,68,38.0,12,0,5,1,28,16141,14.0,0,1,0,0,0,0,0,0,1,1,0
2,7,4,4,4649,24,0,1,1,183,19.0,12,1,2,2,19,16072,10.0,0,0,1,0,0,1,0,0,0,0,1
2,7,0,4,4065,45,0,0,1,269,20.0,26,0,2,5,32,33064,24.0,0,0,1,0,1,0,0,0,0,1,0
3,4,0,3,4420,59,0,0,1,205,43.0,28,0,3,3,28,35078,20.0,0,1,0,0,0,0,0,0,1,0,1
2,1,0,2,3897,29,0,0,1,148,27.0,22,0,5,5,19,29117,14.0,0,0,0,1,0,1,0,0,0,1,0
1,8,0,3,4498,40,0,0,1,252,27.0,13,1,5,6,8,19150,5.0,0,1,0,0,0,0,0,0,1,0,1
2,1,3,5,4338,46,0,1,1,102,31.0,25,0,3,6,26,29071,14.0,0,0,0,1,0,0,1,0,0,0,1
3,0,1,6,5948,56,0,0,1,197,40.0,25,0,2,5,6,31058,14.0,0,1,0,0,0,0,0,0,1,1,0
1,8,0,3,3594,26,0,0,1,259,30.0,31,1,1,6,2,42116,21.0,1,0,1,0,0,0,0,0,1,1,0
1,0,0,3,3609,21,0,0,0,84,30.0,30,0,5,2,13,40126,14.0,1,1,0,0,0,0,0,0,1,1,0
1,5,0,3,4935,65,0,0,1,98,31.0,18,0,4,4,2,22078,15.0,0,0,1,0,0,0,0,0,1,1,0
1,4,1,4,5117,48,0,0,1,75,31.0,6,0,4,1,15,7079,14.0,0,0,0,1,0,0,0,0,1,0,1
3,6,0,4,3026,42,0,0,1,167,25.0,24,0,5,4,14,30103,23.0,0,0,1,0,0,0,0,1,0,1,0
3,8,2,4,3906,66,0,0,0,69,22.0,11,0,5,4,25,13079,14.0,0,0,1,0,0,0,0,1,0,0,1
3,5,2,2,4694,36,0,0,0,247,24.0,17,0,5,6,28,22098,13.0,0,1,0,0,0,0,0,0,1,0,1
3,8,0,5,3147,45,0,0,1,153,32.0,20,1,4,2,14,26080,17.0,0,0,0,0,0,0,0,1,0,0,1
3,8,2,3,4556,43,0,0,1,100,33.0,20,0,5,5,6,25078,14.0,0,1,0,0,0,0,0,0,1,0,1
2,2,0,2,7166,63,0,0,0,213,33.0,10,0,4,1,11,12104,14.0,0,0,0,1,0,0,1,0,0,1,0
1,3,0,2,4015,22,0,0,1,217,28.0,30,1,5,2,31,40133,20.0,0,1,0,0,0,0,0,0,0,1,0
2,0,0,2,4839,19,0,0,1,190,20.0,19,0,5,6,19,25104,14.0,0,0,1,0,0,1,0,0,0,0,1
3,8,1,2,2711,20,0,0,0,210,19.0,8,0,3,4,29,10143,4.0,0,0,1,0,0,0,0,0,1,0,1
2,8,0,4,4401,33,0,0,0,149,26.0,31,0,5,3,32,42126,22.0,0,0,1,0,1,0,0,0,0,0,1
2,7,0,3,5488,44,1,0,1,112,28.0,4,0,4,3,26,5138,3.0,0,0,0,1,0,0,1,0,0,1,0
3,0,1,2,5539,32,0,0,0,198,26.0,24,0,5,6,28,32079,14.0,0,1,0,0,0,0,0,0,1,0,1
1,5,2,2,5681,59,0,0,1,165,43.0,25,1,1,5,15,32080,14.0,0,0,0,1,0,0,0,0,1,0,1
3,8,0,2,4450,15,0,0,1,269,38.0,8,0,4,2,6,9103,2.0,0,1,0,0,0,0,0,0,1,0,1
3,3,0,2,5830,49,0,0,1,149,27.0,38,0,3,2,10,48121,25.0,0,0,1,0,0,0,0,1,0,0,1
3,8,0,2,4689,18,0,0,0,211,23.0,10,0,5,4,25,13072,14.0,0,1,0,0,0,0,0,1,0,0,1
1,3,0,3,4484,34,0,0,0,266,22.0,21,0,4,5,2,26120,17.0,0,0,1,0,0,0,0,0,1,0,1
1,7,0,3,5322,69,1,0,1,120,30.0,23,1,1,2,21,30077,11.0,0,1,0,0,0,0,0,0,0,1,0
2,3,1,2,3503,30,0,0,1,79,29.0,9,0,4,3,19,11062,6.0,0,0,1,0,0,1,0,0,0,1,0
3,3,0,4,5059,24,0,0,1,91,30.0,19,1,1,3,23,25136,10.0,1,1,0,0,0,0,0,0,1,0,1
3,6,4,2,5341,17,0,0,1,243,25.0,18,0,2,2,29,23124,10.0,1,0,1,0,0,0,0,0,1,1,0
1,7,2,2,3330,21,0,0,1,63,37.0,25,1,1,3,21,33061,12.0,0,0,1,0,0,0,0,0,0,1,0
2,6,0,4,4345,42,0,0,1,222,22.0,14,1,1,1,19,20110,9.0,0,0,0,1,0,1,0,0,0,1,0
3,4,0,4,3262,41,0,0,0,133,29.0,8,0,5,1,23,10080,2.0,0,0,0,1,0,0,0,0,1,1,0
3,2,0,2,4350,52,0,0,0,201,22.0,19,0,1,5,14,25138,14.0,0,0,0,1,0,0,0,1,0,0,1
3,3,0,1,3942,67,0,0,1,92,21.0,38,1,1,6,23,53090,18.0,0,1,0,0,0,0,0,0,1,1,0
1,6,1,2,4868,40,0,0,0,123,23.0,20,1,2,5,30,27065,14.0,0,1,0,0,0,0,0,0,0,1,0
3,2,1,4,4802,53,0,0,0,55,39.0,5,0,3,3,29,6060,14.0,0,1,0,0,0,0,0,0,1,0,1
2,7,0,3,6102,61,0,0,0,84,15.0,7,1,5,2,26,10147,3.0,0,1,0,0,0,0,1,0,0,0,1
2,7,3,3,4718,64,0,0,0,150,18.0,4,1,5,5,22,5060,14.0,0,1,0,0,1,0,0,0,0,0,1
1,1,0,3,4751,68,0,0,1,138,23.0,10,0,1,2,13,14130,14.0,0,1,0,0,0,0,0,0,1,0,1
1,4,1,3,5005,51,1,0,0,184,21.0,15,0,3,5,3,18064,10.0,0,1,0,0,0,0,0,0,0,1,0
2,7,2,3,4617,34,0,0,1,239,26.0,11,0,3,3,18,13072,14.0,0,0,0,1,1,0,0,0,0,0,1
3,4,2,4,4699,37,0,0,1,235,27.0,12,0,4,6,23,14080,9.0,0,0,0,1,0,0,0,0,1,1,0
3,1,0,2,4048,15,0,0,1,163,24.0,29,0,5,4,25,39097,14.0,0,1,0,0,0,0,0,1,0,1,0
3,2,0,4,3799,48,0,0,1,253,28.0,21,0,5,6,14,28057,14.0,0,0,0,0,0,0,0,1,0,0,1
2,7,0,2,4577,15,0,0,1,101,40.0,27,0,2,5,22,36055,27.0,1,0,1,0,1,0,0,0,0,1,0
3,6,1,4,4863,17,0,0,0,204,21.0,5,0,3,1,23,6131,5.0,0,1,0,0,0,0,0,0,1,1,0
2,3,0,4,5492,37,0,0,0,62,28.0,0,0,6,0,27,6134,2.0,0,1,0,0,0,1,0,0,0,0,1
1,1,1,2,2443,33,0,0,0,114,29.0,21,0,4,5,21,25097,14.0,0,0,0,1,0,0,0,0,0,0,1
2,7,2,4,4231,41,0,0,0,242,18.0,10,0,5,4,26,13135,14.0,0,0,0,1,0,0,1,0,0,0,1
1,1,2,2,5085,25,0,0,0,224,20.0,25,0,3,6,3,28121,14.0,0,1,0,0,0,0,0,0,0,0,1
3,8,1,4,4024,55,0,0,1,148,35.0,20,1,1,6,10,25103,14.0,0,0,0,1,0,0,0,1,0,1,0
3,6,0,3,4910,55,0,0,1,167,26.0,12,0,4,6,6,13107,10.0,0,1,0,0,0,0,0,0,1,1,0
3,5,1,5,4803,47,0,0,0,247,21.0,33,0,5,6,6,42118,17.0,0,1,0,0,0,0,0,0,1,0,1
1,6,0,2,6340,17,0,0,1,134,30.0,0,0,6,0,8,8082,1.0,0,0,0,1,0,0,0,0,1,1,0
3,0,0,2,6953,28,0,1,1,126,35.0,8,0,5,3,23,11085,14.0,0,1,0,0,0,0,0,0,1,1,0
3,7,1,3,4016,58,0,0,0,105,28.0,22,1,5,5,14,29068,25.0,0,1,0,0,0,0,0,1,0,0,1
1,0,0,3,3464,61,0,0,1,263,37.0,35,0,5,2,21,47124,14.0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,2,4088,32,0,0,1,271,20.0,16,0,3,1,12,20113,14.0,0,1,0,0,1,0,0,0,0,1,0
3,1,0,2,5005,37,0,0,1,216,28.0,16,0,2,6,25,20106,14.0,0,0,1,0,0,0,0,1,0,0,1
2,4,1,2,4990,47,0,0,1,185,37.0,11,1,1,4,26,14134,14.0,0,1,0,0,0,0,1,0,0,0,1
3,5,0,4,5296,64,0,0,1,243,33.0,20,1,4,4,23,26057,11.0,0,0,0,1,0,0,0,0,1,1,0
1,0,3,3,4845,56,1,0,1,65,32.0,6,0,1,4,30,8058,14.0,1,1,0,0,0,0,0,0,0,1,0
2,6,3,3,5175,51,0,0,1,201,29.0,15,1,1,2,12,20080,14.0,0,0,0,1,1,0,0,0,0,1,0
3,6,1,4,5207,23,0,0,0,72,19.0,16,0,2,1,28,21072,11.0,0,1,0,0,0,0,0,0,1,0,1
1,8,0,3,3606,67,0,0,0,144,24.0,9,0,2,1,3,12133,3.0,0,1,0,0,0,0,0,0,0,0,1
2,4,2,4,5234,61,0,1,0,243,35.0,0,0,6,0,27,6138,2.0,0,1,0,0,0,1,0,0,0,0,1
2,7,1,3,5937,24,0,0,0,181,25.0,14,1,3,5,26,17090,13.0,0,1,0,0,0,0,1,0,0,0,1
1,2,1,2,6558,52,0,0,1,221,30.0,35,0,1,6,15,46146,14.0,0,0,1,0,0,0,0,0,1,0,1
3,6,1,4,4664,16,0,0,1,205,23.0,6,1,5,2,28,8114,3.0,0,1,0,0,0,0,0,0,1,1,0
1,8,0,3,4061,30,0,0,1,95,28.0,23,0,3,4,2,29136,26.0,0,0,1,0,0,0,0,0,1,1,0
3,4,0,4,4646,22,0,0,1,135,36.0,25,0,5,3,23,31113,16.0,1,0,0,1,0,0,0,0,1,0,1
3,1,0,4,4154,53,0,0,1,193,28.0,10,0,5,1,10,13114,14.0,0,0,0,1,0,0,0,1,0,1,0
2,2,0,3,4125,28,0,0,1,89,28.0,22,0,4,6,26,25102,14.0,0,0,0,1,0,0,1,0,0,0,1
2,2,0,3,3567,62,0,0,0,241,23.0,33,1,1,6,11,47124,14.0,0,0,0,1,0,0,1,0,0,1,0
3,2,0,4,5264,38,0,0,1,270,29.0,25,0,3,5,10,29098,14.0,0,0,0,1,0,0,0,1,0,0,1
3,8,0,3,3911,24,1,0,1,123,32.0,17,0,5,4,23,23137,10.0,1,1,0,0,0,0,0,0,1,1,0
3,2,0,2,4709,42,0,0,0,166,40.0,9,0,5,1,10,12096,14.0,0,0,0,1,0,0,0,1,0,1,0
3,6,0,4,4007,28,0,0,0,190,21.0,24,1,1,6,23,31118,24.0,0,1,0,0,0,0,0,0,1,0,1
3,4,4,3,3738,53,0,0,0,135,23.0,23,0,5,4,14,29111,14.0,0,0,1,0,0,0,0,1,0,1,0
3,0,0,4,5909,37,0,0,0,225,37.0,13,0,2,6,25,17078,14.0,0,1,0,0,0,0,0,1,0,1,0
2,7,2,4,4280,62,0,0,0,209,30.0,12,1,2,3,19,15109,14.0,0,0,0,1,0,1,0,0,0,1,0
3,7,0,4,4645,40,0,0,0,240,28.0,24,0,2,2,6,30090,26.0,0,1,0,0,0,0,0,0,1,1,0
1,1,0,2,5645,44,0,0,1,132,33.0,21,0,2,5,21,26080,14.0,0,1,0,0,0,0,0,0,0,1,0
3,6,0,3,3789,58,0,0,0,251,23.0,29,1,4,4,29,36122,17.0,0,1,0,0,0,0,0,0,1,0,1
2,6,0,2,3801,52,0,0,1,157,47.0,33,1,1,3,19,44099,23.0,0,0,1,0,0,1,0,0,0,1,0
3,7,1,5,4154,42,0,0,1,98,27.0,30,1,2,4,6,40118,22.0,0,0,0,1,0,0,0,0,1,0,1
2,4,0,5,4948,49,0,0,0,256,36.0,9,0,2,1,19,12098,8.0,0,0,0,1,0,1,0,0,0,1,0
2,1,0,2,3822,53,0,0,1,111,30.0,10,0,5,1,32,13060,14.0,1,0,1,0,1,0,0,0,0,0,1
2,2,3,4,6901,18,0,0,1,214,31.0,10,0,5,3,26,12085,14.0,0,0,0,1,0,0,1,0,0,1,0
3,4,0,2,8679,63,0,0,1,135,40.0,13,0,4,4,28,15112,14.0,1,1,0,0,0,0,0,0,1,1,0
2,6,0,2,5126,42,0,0,1,118,28.0,33,0,2,2,11,44143,17.0,1,0,0,1,0,0,1,0,0,0,1
3,1,0,3,5264,27,0,0,1,65,55.0,28,0,3,3,14,35074,14.0,0,1,0,0,0,0,0,1,0,0,1
2,2,1,2,4458,52,0,0,1,146,32.0,20,1,1,5,22,26094,14.0,0,0,1,0,1,0,0,0,0,1,0
3,0,0,2,4886,33,0,0,1,208,45.0,18,0,5,4,6,22097,14.0,1,1,0,0,0,0,0,0,1,1,0
3,2,1,2,6001,65,0,0,1,237,30.0,13,0,5,1,29,17090,14.0,0,0,1,0,0,0,0,0,1,1,0
3,5,3,4,5816,47,1,0,1,133,29.0,17,0,2,3,14,22094,14.0,0,0,0,1,0,0,0,1,0,1,0
1,0,3,5,5381,37,0,0,1,80,27.0,9,0,2,6,9,12115,14.0,0,0,0,1,0,0,0,0,1,0,1
1,8,2,2,4154,41,0,0,1,156,31.0,4,1,5,1,31,5104,2.0,0,1,0,0,0,0,0,0,0,1,0
2,8,0,2,4294,48,1,0,1,168,36.0,7,0,3,4,26,8075,7.0,0,0,1,0,0,0,1,0,0,1,0
2,3,0,3,4872,43,0,0,1,225,40.0,20,0,2,2,12,25111,12.0,0,0,1,0,1,0,0,0,0,1,0
2,1,0,2,5507,63,0,0,0,77,25.0,5,0,2,4,1,7151,14.0,0,0,1,0,1,0,0,0,0,0,1
3,4,0,4,5323,58,0,0,0,121,28.0,4,0,2,1,29,5098,4.0,0,0,1,0,0,0,0,0,1,1,0
3,2,1,4,4166,15,0,0,1,55,25.0,32,0,3,3,6,38111,14.0,0,0,0,1,0,0,0,0,1,0,1
2,8,1,1,6198,41,0,0,1,266,33.0,16,0,3,2,20,18084,14.0,0,0,1,0,0,0,1,0,0,0,1
3,2,0,3,6152,61,1,1,0,113,27.0,25,0,5,2,29,31055,14.0,0,1,0,0,0,0,0,0,1,1,0
2,4,3,2,5584,58,0,0,1,231,33.0,10,1,4,3,27,12082,14.0,0,0,1,0,0,1,0,0,0,1,0
2,8,0,2,5083,55,1,0,1,98,37.0,17,1,1,4,11,24093,12.0,0,0,0,1,0,0,1,0,0,1,0
2,5,0,4,2383,37,0,0,0,60,22.0,8,1,4,6,19,9138,14.0,0,0,1,0,0,1,0,0,0,1,0
2,7,0,4,5056,60,0,0,1,133,28.0,24,1,3,4,26,29100,24.0,0,1,0,0,0,0,1,0,0,0,1
3,8,0,4,5028,66,0,0,0,222,25.0,24,1,5,4,25,31064,23.0,0,0,1,0,0,0,0,1,0,0,1
1,8,0,4,4288,52,0,0,0,177,28.0,20,1,4,3,8,26132,9.0,0,1,0,0,0,0,0,0,1,1,0
3,4,1,4,4480,54,0,0,0,90,23.0,15,0,5,6,24,19139,14.0,0,1,0,0,0,0,0,1,0,1,0
1,7,0,3,7617,15,0,0,1,147,24.0,25,1,1,6,30,32120,21.0,0,1,0,0,0,0,0,0,0,1,0
2,0,0,4,5538,58,1,0,1,79,49.0,25,0,5,5,26,32070,14.0,0,0,1,0,0,0,1,0,0,1,0
1,1,1,4,4946,33,0,0,1,170,34.0,11,0,2,3,30,14137,14.0,0,0,0,1,0,0,0,0,0,0,1
2,8,3,4,3637,50,1,0,1,148,55.0,5,0,3,2,26,6148,14.0,0,1,0,0,0,0,1,0,0,1,0
2,3,2,2,4286,42,0,0,0,125,21.0,5,0,4,2,19,5130,4.0,0,0,1,0,0,1,0,0,0,0,1
2,1,0,2,4586,26,0,0,0,225,24.0,9,0,1,5,26,12092,14.0,1,1,0,0,0,0,1,0,0,1,0
1,6,1,6,6219,43,0,0,1,245,34.0,20,1,1,3,16,25139,14.0,0,0,0,0,0,0,0,0,0,1,0
3,0,0,2,6733,16,0,0,1,160,30.0,27,0,3,3,5,31104,14.0,0,1,0,0,0,0,0,1,0,1,0
3,6,0,2,4220,64,0,0,1,205,30.0,35,1,1,5,24,49127,22.0,0,1,0,0,0,0,0,1,0,1,0
1,3,0,4,4419,47,0,0,1,116,24.0,17,0,3,3,21,22098,6.0,0,1,0,0,0,0,0,0,0,0,1
