storage_issue_reported_l3m,approved_wh_govt_certificate,wh_age,transport_issue_l1y,temp_reg_mach,dist_from_hub,retail_shop_num,retail_distributor_ratio,workers_num,govt_check_l3m,product_wg_ton
21,3,14.0,2,0,179,5233,83.06349206349206,29.0,32,24147
18,5,14.0,2,0,253,4564,207.45454545454547,30.0,26,22143
14,3,14.0,0,0,117,4222,105.55,21.0,1,16114
4,2,14.0,0,0,178,5867,101.15517241379311,31.0,26,5128
26,4,14.0,5,0,60,3922,83.44680851063829,40.0,26,29110
16,5,17.0,1,0,180,7870,357.72727272727275,36.0,2,22126
16,4,10.0,0,1,209,4132,258.25,23.0,6,21121
23,1,14.0,0,1,238,3837,132.31034482758622,28.0,4,30111
23,2,14.0,5,0,147,4362,72.7,27.0,17,29102
15,1,14.0,0,1,243,5363,315.47058823529414,28.0,28,20112
9,1,14.0,1,1,258,3036,47.4375,24.0,13,12111
5,2,14.0,2,0,172,5979,108.7090909090909,34.0,31,6056
26,4,14.0,3,1,126,4505,97.93478260869566,28.0,22,31114
19,4,13.0,0,0,225,4870,187.30769230769232,18.0,23,22134
12,4,6.0,2,1,189,4334,72.23333333333333,26.0,14,14090
36,3,20.0,0,0,270,4389,151.3448275862069,33.0,8,44097
16,1,6.0,0,1,193,5052,78.9375,15.0,28,23121
0,6,1.0,0,0,55,4528,146.06451612903226,27.0,26,5071
15,5,14.0,2,0,155,4963,150.3939393939394,18.0,30,19126
32,4,23.0,0,0,141,4865,131.48648648648648,35.0,26,40079
16,4,12.0,4,1,234,5026,77.32307692307693,23.0,25,19139
8,5,3.0,0,0,236,6384,135.82978723404256,22.0,6,10108
21,2,14.0,0,0,230,5115,82.5,25.0,27,26068
20,2,14.0,0,0,127,2678,53.56,31.0,20,26069
25,2,14.0,3,0,181,5581,139.525,42.0,26,32119
9,1,14.0,2,0,225,3452,61.642857142857146,32.0,5,12103
11,5,14.0,3,1,222,4071,254.4375,41.0,23,15088
21,4,17.0,2,0,192,6661,128.09615384615384,20.0,9,25101
18,3,13.0,0,0,202,6654,214.6451612903226,30.0,12,23063
20,4,13.0,0,0,173,5867,217.2962962962963,29.0,29,24130
20,5,16.0,0,0,134,4246,235.88888888888889,31.0,18,25106
19,3,9.0,0,0,128,5002,312.625,28.0,10,24109
33,4,21.0,0,0,202,6622,441.46666666666664,29.0,26,42131
13,5,14.0,1,0,182,5516,212.15384615384616,24.0,25,17099
4,3,14.0,3,0,94,3874,117.39393939393939,26.0,6,4070
28,3,18.0,1,1,93,3642,173.42857142857142,44.0,9,34142
5,2,14.0,1,0,254,3940,106.48648648648648,31.0,28,6130
20,4,14.0,0,0,175,3840,160.0,45.0,12,23147
7,5,4.0,0,0,192,2285,61.75675675675676,41.0,29,9138
27,1,14.0,5,1,99,4441,72.80327868852459,30.0,3,35098
22,5,20.0,0,0,168,3573,119.1,27.0,1,27130
27,2,22.0,0,0,73,3032,63.166666666666664,28.0,19,35116
14,5,14.0,0,0,233,6561,100.93846153846154,29.0,6,18146
25,5,14.0,0,0,215,6216,259.0,25.0,26,31093
5,5,14.0,0,0,123,7291,127.91228070175438,19.0,19,7108
10,2,14.0,1,1,254,8506,173.59183673469389,30.0,12,13065
29,1,14.0,0,1,214,4939,94.98076923076923,41.0,11,40138
5,1,14.0,2,1,55,6070,126.45833333333333,28.0,25,6118
12,3,14.0,0,0,241,4583,169.74074074074073,35.0,15,15104
11,5,14.0,2,0,119,5965,165.69444444444446,26.0,11,13076
24,5,21.0,3,0,204,3807,95.175,25.0,1,30145
21,3,14.0,0,0,69,7634,293.61538461538464,29.0,27,26066
12,1,14.0,1,0,239,4439,184.95833333333334,33.0,20,15133
14,4,14.0,0,0,126,4204,70.06666666666666,28.0,5,16142
5,3,14.0,2,0,175,4944,133.6216216216216,57.0,32,6127
7,4,14.0,1,0,164,5031,94.9245283018868,32.0,30,9102
21,1,14.0,0,1,100,4784,251.78947368421052,28.0,13,27098
4,4,1.0,4,0,229,4834,284.3529411764706,42.0,15,5127
25,3,18.0,0,1,101,4870,243.5,34.0,23,30058
31,5,19.0,1,1,247,5092,318.25,28.0,23,41098
36,1,23.0,1,1,251,5026,239.33333333333334,56.0,15,47107
6,3,14.0,1,1,70,6364,205.29032258064515,22.0,32,7057
0,6,14.0,0,0,83,5147,343.1333333333333,30.0,23,3078
12,4,14.0,0,0,59,5226,134.0,28.0,27,14145
0,6,14.0,0,0,103,4813,267.3888888888889,24.0,3,3078
7,3,14.0,1,0,261,7389,217.3235294117647,25.0,6,8085
18,5,14.0,0,0,81,4659,103.53333333333333,28.0,10,24065
22,5,23.0,0,0,146,4547,94.72916666666667,41.0,24,29086
28,1,22.0,0,1,125,6250,107.75862068965517,41.0,23,37083
10,1,4.0,0,1,191,6760,211.25,29.0,29,15097
27,2,14.0,0,0,245,3754,110.41176470588235,23.0,6,34058
24,5,25.0,0,1,238,5081,137.32432432432432,19.0,31,34104
25,1,21.0,0,1,55,3870,80.625,33.0,11,32135
25,2,14.0,0,0,133,5935,296.75,30.0,7,33087
19,2,16.0,0,0,257,6743,198.3235294117647,23.0,14,26107
13,5,14.0,0,1,98,2877,41.69565217391305,19.0,27,17128
7,5,14.0,3,1,259,5836,253.7391304347826,43.0,19,9076
6,4,14.0,2,0,185,4279,225.21052631578948,26.0,25,7099
23,4,17.0,1,0,143,4649,132.82857142857142,30.0,26,27115
17,4,8.0,0,0,203,3425,81.54761904761905,40.0,27,22078
32,4,14.0,0,0,77,6730,118.0701754385965,28.0,30,39080
32,3,18.0,1,0,185,5602,215.46153846153845,36.0,15,38081
24,2,14.0,0,0,225,5437,226.54166666666666,25.0,32,31126
30,2,20.0,2,0,217,4650,70.45454545454545,23.0,11,39120
4,5,14.0,3,0,221,4961,248.05,26.0,27,5136
21,4,14.0,1,0,91,4862,151.9375,21.0,26,24131
34,1,14.0,0,1,75,6809,104.75384615384615,23.0,28,47123
6,4,14.0,4,0,249,5563,139.075,34.0,14,7150
9,5,14.0,0,0,201,5269,90.84482758620689,29.0,31,12139
16,3,15.0,1,1,197,4425,77.63157894736842,28.0,13,20073
22,1,13.0,1,1,187,4989,87.52631578947368,44.0,23,30071
12,1,14.0,0,0,210,5828,83.25714285714285,15.0,27,17085
18,4,11.0,0,1,271,5779,304.1578947368421,31.0,14,21124
31,5,14.0,0,0,60,5433,77.61428571428571,35.0,13,41123
23,4,14.0,0,0,218,4264,76.14285714285714,28.0,23,29088
10,3,14.0,1,0,66,4114,69.72881355932203,26.0,29,12140
22,3,23.0,0,0,196,4208,135.74193548387098,28.0,6,26089
17,2,14.0,5,0,137,5128,94.96296296296296,27.0,26,21064
6,3,7.0,0,0,175,4682,69.88059701492537,30.0,5,7128
5,1,14.0,1,1,237,3199,48.46969696969697,25.0,16,6063
25,3,24.0,0,0,209,6008,91.03030303030303,28.0,6,29085
31,3,14.0,0,0,96,4938,259.89473684210526,24.0,9,39058
22,1,14.0,0,0,205,4284,63.0,22.0,27,30076
25,2,21.0,2,0,232,3685,111.66666666666667,28.0,10,31093
27,5,19.0,0,0,131,5077,92.30909090909091,40.0,28,34111
24,1,16.0,4,1,143,5151,234.13636363636363,27.0,23,31086
15,3,14.0,2,0,219,4277,104.3170731707317,40.0,6,17084
23,5,21.0,0,0,57,5669,377.93333333333334,20.0,26,29056
17,4,12.0,0,0,193,4698,68.08695652173913,36.0,23,21064
25,2,25.0,1,0,122,4983,85.91379310344827,27.0,26,33069
21,3,14.0,4,0,125,6114,145.57142857142858,28.0,21,24149
15,1,14.0,0,0,255,5204,144.55555555555554,27.0,27,20132
7,4,5.0,0,0,165,4887,325.8,24.0,26,9151
25,3,26.0,0,1,203,1999,35.07017543859649,28.0,26,30140
25,3,21.0,2,1,183,4574,65.34285714285714,29.0,23,30128
13,5,14.0,1,0,106,4057,82.79591836734694,18.0,32,16077
14,3,14.0,1,0,63,4535,283.4375,27.0,26,16145
15,4,14.0,0,0,158,5451,194.67857142857142,39.0,11,18077
18,4,14.0,2,0,130,5115,146.14285714285714,28.0,31,20093
0,6,14.0,0,0,194,5012,278.44444444444446,25.0,28,3062
20,5,14.0,0,0,152,4597,117.87179487179488,19.0,19,27147
22,1,16.0,0,1,98,8816,157.42857142857142,34.0,6,32105
5,3,14.0,5,1,59,5205,83.95161290322581,29.0,9,6102
16,1,14.0,2,1,58,5709,228.36,50.0,14,21082
22,1,13.0,1,1,61,3719,103.30555555555556,32.0,6,30061
25,3,14.0,3,0,134,4602,80.73684210526316,28.0,26,29096
6,3,7.0,0,0,242,5816,153.05263157894737,24.0,26,6083
21,1,11.0,0,1,137,5826,107.88888888888889,23.0,17,30145
7,2,14.0,0,0,249,4330,103.0952380952381,28.0,6,9113
6,1,6.0,0,1,236,5184,207.36,42.0,11,8117
35,3,21.0,0,0,83,4844,115.33333333333333,32.0,15,44063
6,5,14.0,5,1,64,4104,72.0,23.0,28,8056
4,2,3.0,0,1,224,3589,65.25454545454545,32.0,10,5148
14,4,14.0,0,0,133,4629,90.76470588235294,26.0,14,17131
5,5,14.0,0,0,102,5430,92.03389830508475,23.0,13,6111
20,5,14.0,1,1,152,5104,94.51851851851852,23.0,21,27135
19,1,14.0,0,0,235,4776,70.23529411764706,27.0,9,24069
34,1,21.0,0,1,144,4732,110.04651162790698,41.0,32,48090
24,4,24.0,0,0,161,4456,193.7391304347826,39.0,26,28115
21,1,14.0,1,0,166,4779,207.7826086956522,35.0,19,27124
4,5,14.0,1,0,183,5398,93.06896551724138,42.0,6,5111
9,1,14.0,0,0,122,5161,135.81578947368422,37.0,3,12151
24,5,16.0,0,0,171,4922,92.86792452830188,25.0,17,33139
7,5,1.0,0,1,117,9559,187.4313725490196,33.0,30,10151
9,5,14.0,0,0,61,5482,107.49019607843137,28.0,25,13086
19,2,14.0,2,0,208,4265,66.640625,26.0,23,23082
18,2,12.0,0,0,107,2936,43.1764705882353,41.0,14,22057
16,3,13.0,0,1,175,3877,84.28260869565217,29.0,21,21140
5,5,5.0,0,1,96,5271,107.57142857142857,28.0,11,7126
13,3,14.0,2,0,258,4681,73.140625,19.0,23,16126
17,4,17.0,4,1,108,6334,91.79710144927536,37.0,19,20072
17,4,14.0,1,0,177,4631,68.1029411764706,32.0,19,21126
18,1,14.0,2,1,135,3167,45.24285714285714,25.0,27,23078
6,2,14.0,0,1,71,5068,99.37254901960785,25.0,12,8134
23,1,14.0,3,1,169,4313,91.76595744680851,37.0,30,30070
0,6,14.0,1,0,55,4481,117.92105263157895,38.0,24,3095
26,5,19.0,0,0,154,4705,67.21428571428571,39.0,21,36096
37,1,14.0,1,0,213,3639,53.51470588235294,21.0,14,49105
6,4,7.0,2,0,113,4636,193.16666666666666,28.0,2,7115
34,4,26.0,0,0,170,5255,76.15942028985508,17.0,11,42095
34,3,22.0,0,0,267,4428,92.25,22.0,32,43065
5,5,6.0,0,0,233,2617,145.38888888888889,28.0,23,7079
12,5,14.0,1,0,144,4548,252.66666666666666,21.0,23,15077
21,3,14.0,0,1,208,3661,152.54166666666666,27.0,19,27126
27,4,23.0,0,1,254,4803,114.35714285714286,32.0,19,35094
11,1,10.0,2,1,141,7126,129.56363636363636,27.0,6,15122
27,5,14.0,1,0,131,5082,298.94117647058823,17.0,24,34111
26,2,18.0,0,0,249,7407,117.57142857142857,33.0,27,36146
8,4,1.0,0,1,232,3466,88.87179487179488,25.0,12,10057
23,3,14.0,0,0,206,5207,144.63888888888889,16.0,1,28115
16,3,14.0,0,0,97,4233,76.96363636363637,26.0,27,20116
25,4,14.0,2,0,256,3610,164.0909090909091,28.0,10,29117
11,1,11.0,0,1,103,5226,82.95238095238095,31.0,27,15141
13,4,9.0,0,0,173,5784,87.63636363636364,45.0,17,15145
16,3,14.0,0,0,59,4679,97.47916666666667,27.0,3,20133
5,4,5.0,0,0,207,4002,78.47058823529412,32.0,2,6141
5,4,14.0,5,0,171,4188,61.588235294117645,25.0,25,6083
25,4,17.0,0,1,117,4317,110.6923076923077,30.0,9,32084
5,2,14.0,0,1,176,4613,128.13888888888889,26.0,23,7129
12,4,9.0,0,0,164,7033,175.825,35.0,11,14097
4,3,14.0,0,0,192,4215,247.94117647058823,26.0,19,5082
24,3,19.0,0,1,149,5970,398.0,20.0,23,28114
24,5,14.0,0,0,84,6042,120.84,38.0,6,30117
35,2,14.0,0,0,264,4158,99.0,24.0,6,47098
5,3,2.0,0,0,213,5460,195.0,31.0,9,6107
8,2,14.0,2,1,222,4304,89.66666666666667,35.0,16,11150
30,2,22.0,1,0,169,5147,80.421875,29.0,19,40075
0,6,1.0,1,0,180,5264,86.29508196721312,28.0,26,6117
6,5,14.0,3,1,95,5335,108.87755102040816,30.0,9,7117
20,4,14.0,1,0,106,5256,138.31578947368422,32.0,24,24074
19,3,8.0,0,0,108,3430,77.95454545454545,14.0,6,23078
31,3,22.0,0,1,193,5429,90.48333333333333,17.0,32,37059
39,5,14.0,0,0,178,4266,193.9090909090909,24.0,19,53082
24,4,25.0,0,0,196,7138,285.52,30.0,6,28130
32,2,23.0,0,0,200,4579,183.16,26.0,26,43113
13,2,6.0,0,0,69,5310,115.43478260869566,27.0,31,18146
10,2,14.0,0,0,155,4531,205.95454545454547,25.0,31,13062
10,5,9.0,4,0,227,4920,82.0,29.0,14,13098
17,1,14.0,0,1,86,4582,76.36666666666666,19.0,28,24081
11,5,14.0,0,1,234,6614,98.71641791044776,24.0,21,14127
4,3,14.0,1,0,237,5620,133.8095238095238,27.0,21,5056
15,2,12.0,0,0,163,5025,157.03125,25.0,28,20074
20,1,14.0,0,1,183,4300,61.42857142857143,28.0,28,28089
16,5,14.0,3,0,63,3699,90.21951219512195,28.0,8,20123
10,1,8.0,0,1,67,4286,164.84615384615384,21.0,14,13063
11,2,9.0,1,1,153,4451,108.5609756097561,33.0,26,14142
21,4,14.0,2,0,218,5397,83.03076923076924,28.0,26,24064
25,4,21.0,0,0,120,4089,204.45,24.0,11,29096
38,1,19.0,0,1,236,4622,82.53571428571429,19.0,19,50055
22,1,14.0,3,0,267,5712,211.55555555555554,21.0,15,28087
17,1,24.0,0,1,113,4256,63.52238805970149,34.0,21,22077
11,4,14.0,1,1,175,4611,153.7,28.0,6,13122
9,2,14.0,0,0,85,5637,187.9,32.0,14,12142
7,5,14.0,1,0,206,4090,204.5,39.0,24,9110
21,2,8.0,0,1,158,4518,80.67857142857143,24.0,30,31076
13,4,14.0,1,0,106,4898,195.92,38.0,1,15109
14,2,4.0,2,0,258,6269,109.98245614035088,34.0,29,18135
14,5,14.0,2,0,218,5343,161.9090909090909,33.0,13,17100
15,2,14.0,0,1,231,4601,102.24444444444444,37.0,27,22062
6,5,14.0,1,0,120,4130,84.28571428571429,23.0,24,8105
22,5,14.0,0,0,100,5490,140.76923076923077,29.0,27,28084
20,3,14.0,2,0,127,6452,165.43589743589743,22.0,24,23108
16,3,24.0,0,1,241,5439,104.59615384615384,36.0,21,18144
14,4,7.0,0,0,109,4328,63.64705882352941,31.0,15,18079
23,3,14.0,0,0,76,5085,83.36065573770492,29.0,27,28105
14,2,23.0,2,0,137,5215,89.91379310344827,32.0,27,17100
5,3,14.0,3,0,267,4179,219.94736842105263,15.0,26,6129
4,5,14.0,5,0,92,6334,197.9375,31.0,15,6094
4,3,14.0,0,0,149,5305,78.01470588235294,38.0,23,5110
20,5,14.0,0,0,176,4862,75.96875,26.0,8,26138
11,2,14.0,3,0,114,4322,91.95744680851064,27.0,6,14149
15,2,14.0,1,0,142,3496,81.30232558139535,28.0,6,19077
20,1,11.0,0,1,69,3547,75.46808510638297,33.0,32,28094
17,1,15.0,0,1,161,6216,188.36363636363637,18.0,17,22123
11,4,14.0,0,0,124,4927,80.77049180327869,28.0,19,13140
8,5,5.0,4,1,198,5251,80.78461538461538,33.0,31,11092
0,6,14.0,0,0,100,3619,157.34782608695653,18.0,19,6087
20,4,11.0,0,0,182,5576,109.33333333333333,24.0,23,23101
32,4,25.0,1,0,172,4612,100.26086956521739,29.0,17,39146
6,1,5.0,0,1,121,5084,99.68627450980392,55.0,21,8067
13,3,14.0,3,0,255,6720,103.38461538461539,29.0,9,15092
19,4,14.0,0,0,177,5610,255.0,34.0,26,22095
21,2,14.0,0,0,110,4665,93.3,33.0,3,30076
4,5,3.0,0,1,213,3890,121.5625,28.0,6,5132
19,4,14.0,0,0,112,6424,356.8888888888889,36.0,23,21095
4,4,14.0,5,0,225,4537,156.44827586206895,20.0,32,5056
6,4,2.0,1,0,73,4023,125.71875,26.0,19,7072
0,6,1.0,0,0,220,4604,148.51612903225808,28.0,28,5089
15,3,7.0,0,0,238,4389,68.578125,37.0,27,17128
0,6,14.0,0,0,249,4117,87.59574468085107,17.0,15,4140
15,4,10.0,0,0,236,4927,205.29166666666666,24.0,13,19094
33,1,22.0,0,1,115,4336,144.53333333333333,25.0,26,46077
20,5,14.0,1,0,148,4959,309.9375,26.0,21,25130
24,4,25.0,0,1,157,4464,212.57142857142858,35.0,32,28149
18,4,12.0,2,0,127,6482,175.1891891891892,33.0,32,21118
24,3,14.0,1,0,199,4555,198.04347826086956,27.0,19,28077
10,4,9.0,4,0,215,5202,98.15094339622641,32.0,27,11149
14,4,15.0,0,0,241,6410,183.14285714285714,19.0,11,16123
15,4,15.0,0,0,118,3795,90.35714285714286,38.0,3,17098
24,1,14.0,0,0,207,6117,152.925,40.0,6,30116
16,5,14.0,1,0,252,3930,131.0,32.0,23,21116
14,5,15.0,1,0,94,4131,64.546875,23.0,28,18114
36,3,14.0,0,0,135,4802,300.125,32.0,10,44084
19,2,14.0,0,0,187,4994,172.20689655172413,30.0,12,23130
22,2,14.0,1,0,231,4450,83.9622641509434,19.0,28,29146
35,4,22.0,0,0,89,4053,193.0,28.0,14,44061
17,3,14.0,1,0,104,4725,73.828125,23.0,23,19147
20,4,13.0,0,0,192,4358,150.27586206896552,45.0,25,23140
7,4,14.0,0,1,157,5015,80.88709677419355,26.0,12,9127
7,5,4.0,0,0,80,5544,89.41935483870968,27.0,14,10140
24,2,14.0,3,0,262,4318,98.13636363636364,29.0,32,30135
23,1,14.0,0,0,110,4706,67.22857142857143,44.0,2,32119
4,2,14.0,2,0,115,5142,111.78260869565217,32.0,21,6085
21,4,14.0,1,0,230,5643,282.15,21.0,11,25061
20,1,14.0,0,0,249,3531,220.6875,25.0,27,25072
19,1,16.0,1,1,269,3510,167.14285714285714,46.0,6,25103
12,2,14.0,1,0,59,3853,160.54166666666666,29.0,32,15103
34,5,14.0,0,0,158,5764,320.22222222222223,37.0,6,44140
0,6,14.0,1,0,141,5149,156.03030303030303,35.0,28,2133
5,3,3.0,1,0,79,5028,132.31578947368422,33.0,11,6098
7,5,14.0,0,0,269,8367,209.175,30.0,26,9128
27,2,14.0,1,0,78,4690,101.95652173913044,26.0,32,34127
28,4,19.0,4,0,255,4709,156.96666666666667,25.0,10,34067
33,5,14.0,0,0,250,4160,64.0,24.0,6,45064
12,3,8.0,1,0,117,4985,97.74509803921569,24.0,6,15098
9,4,14.0,3,1,130,4631,121.86842105263158,20.0,28,11115
4,3,14.0,0,0,186,3331,123.37037037037037,43.0,26,5072
15,4,16.0,0,0,256,5074,86.0,41.0,12,19126
19,2,14.0,0,0,167,4073,131.38709677419354,28.0,3,24150
12,2,11.0,1,1,114,4155,60.21739130434783,38.0,6,16146
25,5,14.0,3,0,174,4766,73.32307692307693,26.0,23,32082
14,2,14.0,2,0,214,5761,82.3,20.0,24,17138
7,5,14.0,0,1,207,6050,155.12820512820514,34.0,23,10132
8,2,14.0,1,0,156,4922,129.52631578947367,35.0,27,11128
0,6,14.0,2,0,228,5330,133.25,25.0,5,3135
8,1,9.0,1,1,231,4369,89.16326530612245,30.0,22,11083
18,2,14.0,1,0,168,4028,62.9375,25.0,19,24094
23,5,14.0,1,0,89,2731,124.13636363636364,36.0,23,28105
9,2,14.0,1,0,199,4161,99.07142857142857,38.0,17,12137
22,1,18.0,0,1,139,6288,95.27272727272727,21.0,30,31070
4,3,2.0,0,0,252,4147,165.88,21.0,31,5079
19,2,14.0,1,0,63,4687,126.67567567567568,30.0,25,25088
20,3,11.0,0,0,132,4080,88.69565217391305,25.0,14,23138
6,4,4.0,1,0,93,5095,130.64102564102564,32.0,27,7104
0,6,14.0,4,0,198,4671,75.33870967741936,22.0,9,3120
4,3,14.0,2,0,249,6109,156.64102564102564,29.0,26,5093
6,4,5.0,0,0,186,4131,64.546875,23.0,1,7114
27,2,16.0,0,0,64,4294,214.7,33.0,27,37136
26,3,14.0,0,0,239,6928,141.3877551020408,21.0,11,30087
9,1,14.0,0,0,78,3297,71.67391304347827,22.0,10,13074
28,1,18.0,0,1,238,5530,162.64705882352942,24.0,3,39131
12,5,10.0,1,0,116,5089,89.28070175438596,27.0,26,16094
13,3,4.0,0,0,250,4586,70.55384615384615,31.0,16,16074
19,4,11.0,0,0,117,4783,81.0677966101695,28.0,28,22113
25,2,23.0,0,0,105,4558,103.5909090909091,27.0,29,34096
22,4,14.0,3,0,232,5152,112.0,37.0,14,26107
6,5,14.0,0,0,104,6116,382.25,25.0,21,7123
23,2,24.0,2,0,78,4232,184.0,21.0,14,30128
13,4,14.0,0,0,154,5578,293.57894736842104,32.0,26,17130
9,5,8.0,0,0,264,5470,237.82608695652175,32.0,10,12070
29,2,21.0,0,0,257,4534,87.1923076923077,21.0,28,39102
22,1,17.0,1,1,167,4627,94.42857142857143,17.0,25,30092
24,4,14.0,0,0,191,4353,241.83333333333334,25.0,1,27137
31,1,14.0,1,0,244,4454,296.93333333333334,42.0,26,41110
9,2,6.0,1,1,232,4551,142.21875,27.0,25,13078
10,4,7.0,0,1,100,6821,106.578125,25.0,17,14058
16,3,14.0,5,0,254,4976,103.66666666666667,43.0,2,18126
26,2,24.0,0,1,105,5828,145.7,28.0,25,33067
31,4,24.0,0,1,114,4440,153.10344827586206,28.0,6,38075
22,4,24.0,0,1,185,5045,180.17857142857142,19.0,26,29092
0,6,2.0,0,0,117,7639,129.47457627118644,28.0,24,5087
20,5,16.0,0,0,248,4757,71.0,30.0,14,28109
23,3,25.0,0,0,73,3151,50.82258064516129,22.0,19,27062
4,1,14.0,1,1,195,4809,282.88235294117646,26.0,12,5124
4,4,2.0,0,0,84,4063,90.28888888888889,22.0,32,5146
23,4,14.0,0,0,232,3886,88.31818181818181,18.0,26,27151
9,5,14.0,0,0,258,7050,320.45454545454544,36.0,29,12128
25,2,26.0,0,0,80,2606,63.5609756097561,30.0,26,31118
33,4,25.0,0,0,231,5022,173.17241379310346,27.0,11,41062
24,4,22.0,0,0,114,5655,81.95652173913044,21.0,12,28139
23,3,14.0,3,0,126,4821,77.75806451612904,28.0,12,27058
30,5,14.0,1,0,89,4440,90.61224489795919,30.0,26,39090
6,5,14.0,0,0,167,5179,178.58620689655172,24.0,23,8121
12,3,14.0,1,0,75,5723,119.22916666666667,24.0,23,14082
16,5,14.0,5,0,196,3516,67.61538461538461,21.0,26,20074
4,5,14.0,2,1,271,6931,223.58064516129033,18.0,14,6128
20,3,14.0,2,0,106,4850,124.35897435897436,32.0,25,23080
19,2,14.0,0,0,171,5165,103.3,26.0,3,25086
15,1,12.0,0,1,153,5300,81.53846153846153,21.0,3,22142
23,2,14.0,1,1,152,6536,152.0,32.0,16,30118
24,1,19.0,0,1,56,5159,74.76811594202898,26.0,14,34138
13,5,11.0,0,1,130,7451,275.962962962963,32.0,23,16063
30,1,16.0,0,1,135,5313,279.63157894736844,33.0,17,40060
12,3,14.0,0,0,60,4255,109.1025641025641,24.0,10,14117
27,4,27.0,0,0,139,5003,217.52173913043478,25.0,32,31126
25,2,14.0,0,0,190,3843,160.125,28.0,26,31096
19,2,6.0,0,0,218,4365,174.6,28.0,23,27090
11,5,6.0,3,1,233,4122,196.28571428571428,28.0,23,15073
18,3,14.0,0,0,80,3755,156.45833333333334,29.0,3,22068
15,3,15.0,1,0,122,4116,105.53846153846153,42.0,14,19109
22,4,14.0,0,0,213,5208,173.6,40.0,8,25061
27,3,14.0,0,0,89,4633,107.74418604651163,24.0,22,32094
20,3,12.0,2,0,260,4050,63.28125,15.0,17,23068
10,4,7.0,1,0,125,6810,126.11111111111111,23.0,26,12143
21,2,14.0,3,0,186,5278,310.47058823529414,27.0,26,26076
12,1,14.0,3,1,100,4375,81.01851851851852,22.0,5,16128
24,2,14.0,0,0,189,4833,268.5,26.0,26,30122
22,1,18.0,0,1,178,7849,196.225,19.0,26,32107
22,3,11.0,1,0,161,4420,200.9090909090909,16.0,27,26084
23,5,14.0,0,0,156,5062,133.21052631578948,18.0,9,32139
23,2,14.0,0,0,87,5025,104.6875,38.0,11,30138
24,2,14.0,0,0,145,4574,84.70370370370371,33.0,23,30147
8,4,5.0,1,1,127,5044,78.8125,16.0,29,10087
24,1,14.0,0,0,232,3955,141.25,32.0,27,31096
25,4,25.0,0,0,206,5014,84.98305084745763,57.0,14,29150
26,2,14.0,0,1,182,2802,84.9090909090909,31.0,14,34056
38,1,18.0,0,1,61,6243,107.63793103448276,29.0,26,53088
0,6,14.0,0,0,82,4692,104.26666666666667,27.0,31,3136
24,3,22.0,2,0,114,4823,70.92647058823529,30.0,5,28084
0,6,14.0,0,0,99,4759,190.36,26.0,29,3102
11,5,14.0,0,0,76,3183,187.23529411764707,30.0,5,16075
20,4,13.0,0,1,247,4816,114.66666666666667,45.0,9,24061
16,2,14.0,1,0,163,3247,77.30952380952381,33.0,19,20100
5,3,3.0,0,0,243,5007,185.44444444444446,20.0,12,6143
18,1,14.0,1,1,117,5273,310.1764705882353,29.0,26,24131
11,1,14.0,0,0,77,5389,158.5,38.0,27,14103
0,6,2.0,0,0,79,5910,105.53571428571429,27.0,26,6111
4,4,14.0,2,0,242,4855,121.375,21.0,26,4116
13,4,8.0,0,0,124,3712,206.22222222222223,31.0,26,16128
4,3,14.0,0,0,76,4514,150.46666666666667,37.0,26,5086
5,5,5.0,1,0,186,4859,156.74193548387098,24.0,11,7057
13,2,14.0,2,0,93,5049,126.225,36.0,28,16071
33,5,14.0,1,0,216,5830,201.0344827586207,24.0,27,43100
15,2,11.0,0,1,96,4557,91.14,35.0,27,21128
25,4,14.0,0,1,74,5713,158.69444444444446,21.0,30,30101
4,4,14.0,0,0,62,6053,163.59459459459458,28.0,32,5096
4,5,14.0,2,1,237,2929,66.56818181818181,33.0,12,5126
5,5,14.0,0,0,196,4495,72.5,27.0,24,6146
10,1,7.0,0,1,67,3400,80.95238095238095,32.0,12,14122
24,2,14.0,0,0,167,4942,197.68,30.0,19,30091
17,1,17.0,0,1,247,6538,100.58461538461539,27.0,32,24107
12,5,14.0,1,0,269,8042,349.6521739130435,22.0,13,15108
21,3,14.0,2,0,202,3882,184.85714285714286,24.0,25,24122
6,2,4.0,0,0,202,4871,76.109375,23.0,13,8126
8,4,3.0,0,1,92,3983,62.234375,28.0,19,10065
34,1,14.0,0,1,268,5026,179.5,15.0,14,45133
14,4,8.0,0,0,260,6493,240.4814814814815,29.0,1,18148
14,1,6.0,0,1,257,4392,274.5,31.0,11,19106
13,4,5.0,0,1,216,4472,111.8,31.0,19,17127
10,1,14.0,1,0,214,4845,127.5,33.0,27,14118
31,2,23.0,0,0,225,5133,205.32,27.0,27,42064
25,2,26.0,2,0,108,4615,73.25396825396825,55.0,6,33130
19,4,14.0,0,0,232,4918,132.9189189189189,44.0,26,23089
22,3,14.0,3,0,133,4181,144.17241379310346,29.0,6,26116
16,2,14.0,3,0,265,6819,401.11764705882354,23.0,15,20074
6,2,14.0,1,0,130,4741,79.01666666666667,38.0,21,8118
21,1,14.0,0,0,72,2853,45.285714285714285,29.0,28,28086
4,3,4.0,1,0,126,2452,76.625,34.0,25,5122
0,6,14.0,2,0,184,5590,124.22222222222223,26.0,8,3135
24,2,23.0,0,0,95,4424,201.0909090909091,26.0,23,30104
